imdb_id,title,year,language,genre,director,writer,country,imdb_votes,rating_imdb,rating_rt,rating_mc,runtime_raw,wikipedia_pageid,wikipedia_description,wikipedia_extract,budget_raw,box_office_raw
tt0024188,Island of Lost Souls,1932,English|Cantonese,Film-Noir|Horror|Sci-Fi,Erle C. Kenton,Waldemar Young|Philip Wylie|H.G. Wells,United States,11432,7.4,88,,70,5480364,1932 American sci-fi horror film,"Island of Lost Souls is a 1932 American science fiction horror film directed by Erle C. Kenton. Produced and distributed by Paramount Productions, it is based on H. G. Wells' 1896 novel The Island of Doctor Moreau, and stars Charles Laughton, Richard Arlen, and Kathleen Burke. Island of Lost Souls is about Edward Parker (Arlen), a sailor who finds himself stranded on an island that is occupied by the scientist Dr. Moreau (Laughton). Parker agrees to stay until the next boat arrives; Moreau introduces him to Lota (Burke), who unknown to Parker, is part-panther. It is revealed all of the island's inhabitants are the results of Moreau's experiments to create humans from animals. Moreau tries to persuade Lota to have sex with Parker so he can continue his experiments.",,
tt0023563,The Testament of Dr. Mabuse,1933,German|French,Crime|Mystery|Thriller,Fritz Lang,Norbert Jacques|Fritz Lang|René Sti,Germany|France,13851,7.9,86,,115,1353105,1933 film by Fritz Lang,"The Testament of Dr. Mabuse, also called The Last Will of Dr. Mabuse, is a 1933 German crime-thriller film directed by Fritz Lang. The movie is a sequel to Lang's silent film Dr. Mabuse the Gambler (1922) and features many cast and crew members from Lang's previous films. Dr. Mabuse is in an insane asylum where he is found frantically writing his crime plans. When Mabuse's criminal plans begin to be implemented, Inspector Lohmann tries to find the solution with clues from gangster Thomas Kent, the institutionalized Hofmeister and Professor Baum who becomes obsessed with Dr. Mabuse.",,
tt0023937,Passing Fancy,1933,None,Drama,Yasujirô Ozu,Tadao Ikeda|Yasujirô Ozu,Japan,1508,7.2,,,100,23714330,1933 Japanese silent film by Yasujiro Ozu,"Passing Fancy  is a 1933 silent movie produced by Shochiku Company, directed by Japanese director Yasujirō Ozu and starring Takeshi Sakamoto, Nobuko Fushimi, Den Obinata and Chouko Iida.",,
tt0023940,Design for Living,1933,English|French|Latin,Comedy|Mystery|Romance,Ernst Lubitsch,Noël Coward|Ben Hecht|Samuel Hoffenstein,United States,8271,7.4,76,,88,22110321,1933 American film,"Design for Living is a 1933 American pre-Code romantic comedy film directed by Ernst Lubitsch from a screenplay by Ben Hecht, based on the 1932 play of the same name by Noël Coward. Starring Fredric March, Gary Cooper, and Miriam Hopkins, the film is about a woman who cannot decide between two men who love her, and the trio agree to try living together in a platonic friendly relationship.",,
tt0023985,The Emperor Jones,1933,English,Drama|Music,Dudley Murphy|William C. de Mille,Eugene O'Neill|DuBose Heyward,United States,1293,6.4,67,,72,11685571,1933 film,"The Emperor Jones is a 1933 American pre-Code film adaptation of Eugene O'Neill's 1920 play of the same title, directed by iconoclast Dudley Murphy, written for the screen by playwright DuBose Heyward and starring Paul Robeson in the title role, and co-starring Dudley Digges, Frank H. Wilson, Fredi Washington and Ruby Elzy.",263000,
tt0024120,Dragnet Girl,1933,None|Japanese,Crime|Drama|Romance,Yasujirô Ozu,Tadao Ikeda|Yasujirô Ozu,Japan,1133,7.0,,78,100,32958369,1933 film,"Dragnet Girl  is a 1933 Japanese silent gangster film directed by Yasujirō Ozu. Written by Tadao Ikeda, the film tells the story of a gangster and his girlfriend finding redemption through the actions of an innocent girl and her not-so-innocent brother.",,
tt0024214,Apart from You,1933,None|Japanese,Drama,Mikio Naruse,Mikio Naruse,Japan,666,7.1,,,,37563310,1933 Japanese film,"Apart From You  is a 1933 Japanese silent drama film written and directed by Mikio Naruse. The film follows an aging geisha whose teenage son is ashamed of her profession, and their relationship with a young colleague of hers.",,
tt0024473,The Private Life of Henry VIII,1933,English|German,Biography|Drama|History,Alexander Korda,Lajos Biró|Arthur Wimperis,United Kingdom,5137,7.0,94,,97,61074,1933 British film,"The Private Life of Henry VIII is a 1933 British biographical drama film directed and co-produced by Alexander Korda and starring Charles Laughton, Robert Donat, Merle Oberon and Elsa Lanchester. It was written by Lajos Bíró and Arthur Wimperis for London Film Productions, Korda's production company. The film, which focuses on the marriages of King Henry VIII of England, was a major international success, establishing Korda as a leading filmmaker and Laughton as a box-office star.",93710,
tt0024617,The Story of Temple Drake,1933,English,Crime|Drama,Stephen Roberts,Oliver H.P. Garrett|William Faulkner|Maurine Dallas Watkins,United States,2065,7.1,86,,70,16047605,1933 film by Stephen Roberts,"The Story of Temple Drake is a 1933 American pre-Code drama film directed by Stephen Roberts and starring Miriam Hopkins and Jack La Rue. It tells the story of Temple Drake, a reckless woman in the American South who falls into the hands of a brutal gangster and rapist. It was adapted from the highly controversial 1931 novel Sanctuary by William Faulkner. Though some of the more salacious elements of the source novel were not included, the film was still considered so indecent that it helped give rise to the strict enforcement of the Hays Code.",,
tt0024710,A Man's Head,1933,French|Latin,Crime|Mystery|Thriller,Julien Duvivier,Georges Simenon|Louis Delaprée|Pierre Calmann,France,760,7.1,,,90,56555324,1933 film,"A Man's Neck is a 1933 French crime film directed by Julien Duvivier and starring Harry Baur, Valéry Inkijinoff, Gaston Jacquet and Gina Manès.It is an adaptation of the 1931 novel A Battle of Nerves by Georges Simenon, featuring the fictional detective Jules Maigret. It was the third film in cinema history to feature the Maigret character. It was remade in 1950 as The Man on the Eiffel Tower.",,
tt0024793,Every-Night Dreams,1933,None|Japanese,Drama,Mikio Naruse,Tadao Ikeda|Mikio Naruse,Japan,596,7.0,,,64,37554282,1933 Japanese film,Every-Night Dreams  is a 1933 Japanese silent drama film directed by Mikio Naruse. The film follows a single mother who works as a bar hostess and her struggles to provide for her son in depression-era Japan.,,
tt0024803,Zero for Conduct,1933,French,Drama,Jean Vigo,Jean Vigo,France,9513,7.2,94,,44,38244256,1933 French film,Zero for Conduct is a 1933 French featurette directed by Jean Vigo. It was first shown on 7 April 1933 and was subsequently banned in France until November 1945.,,
tt0160535,Japanese Girls at the Harbor,1933,None|Japanese,Drama|Romance,Hiroshi Shimizu,Tôma Kitabayashi|Mitsu Suyama,Japan,817,6.9,,,72,66205895,1933 film,"Japanese Girls at the Harbor  is a 1933 Japanese silent drama film directed by Hiroshi Shimizu. It is based on the novel of the same name by Toma Kitabayashi. Film historians have called Japanese Girls at the Harbor an ""electrifying masterpiece of Japanese silent cinema"", and ""visually flamboyant and emotionally intense"".",,
tt0024844,L'Atalante,1934,French|Russian,Comedy|Drama|Romance,Jean Vigo,Jean Guinée|Albert Riéra|Jean Vigo,France,17844,7.7,100,,89,3671100,1934 French film by Jean Vigo,"L'Atalante, also released as Le Chaland qui passe, is a 1934 French film written and directed by Jean Vigo, and starring Jean Dasté, Dita Parlo, and Michel Simon.",1000000,
tt0024962,The Rise of Catherine the Great,1934,English|French,Biography|Drama|History,Paul Czinner|Alexander Korda,Lajos Biró|Arthur Wimperis|Melchior Lengyel,United Kingdom,747,6.3,57,,100,9815449,1934 British film,"The Rise of Catherine the Great is a 1934 British historical film about the rise to power of Catherine the Great. It was directed by Paul Czinner, and stars Elisabeth Bergner as Catherine, Douglas Fairbanks, Jr., as Grand Duke Peter, Dorothy Hale as Countess Olga, and Flora Robson as Empress Elizabeth.",,
tt0025062,Two Monks,1934,Spanish,Drama|Horror|Mystery,Juan Bustillo Oro,Juan Bustillo Oro|José Manuel Cordero,Mexico,674,7.0,,,85,54413698,1934 Mexican film,Two Monks is a 1934 Mexican expressionist melodrama film directed and co-written by Juan Bustillo Oro and starring Víctor Urruchúa and Carlos Villatoro.,,
tt0025301,Imitation of Life,1934,English,Comedy|Drama|Romance,John M. Stahl,Fannie Hurst|William Hurlbut|Preston Sturges,United States,5936,7.5,88,72,111,4731866,1934 film by John M. Stahl,"Imitation of Life is a 1934 American melodrama film directed by John M. Stahl. The screenplay by William Hurlbut, based on the 1933 novel by Fannie Hurst, was augmented by eight additional uncredited writers, including Preston Sturges and Finley Peter Dunne. The film stars Claudette Colbert, Warren William, Rochelle Hudson, Ned Sparks, and Henry Armetta.",,
tt0025316,It Happened One Night,1934,English,Comedy|Romance,Frank Capra,Robert Riskin|Samuel Hopkins Adams,United States,116995,8.1,98,87,105,44696,1934 film by Frank Capra,"It Happened One Night is a 1934 American romantic comedy film, produced and directed by Frank Capra. Claudette Colbert stars as a pampered socialite who tries to get out from under her father's thumb and falls in love with a roguish reporter, played by Clark Gable.",325000,
tt0025338,Street Without End,1934,None,Drama,Mikio Naruse,Jitsuzô Ikeda|Komatsu Kitamura,Japan,396,6.9,,,,66481766,1934 Japanese film,"Street Without End  is a 1934 Japanese silent drama film directed by Mikio Naruse, based on a newspaper serial by Komatsu Kitamura. It was Naruse's last silent film and his final film for the Shochiku studio.",,
tt0025452,The Man Who Knew Too Much,1934,English|German|Italian|French,Crime|Drama|Mystery,Alfred Hitchcock,Charles Bennett|D.B. Wyndham-Lewis|Edwin Greenwood,United Kingdom,22708,6.7,88,77,75,2345042,1934 film by Alfred Hitchcock,"The Man Who Knew Too Much is a 1934 British spy thriller film directed by Alfred Hitchcock, featuring Leslie Banks and Peter Lorre, and released by Gaumont British. It was one of the most successful and critically acclaimed films of Hitchcock's British period.",40000,
tt0025509,Les Misérables,1934,French,Drama,Raymond Bernard,Victor Hugo|André Lang|Raymond Bernard,France,2084,8.3,,,281,2126621,1934 French film,"Les Misérables is a 1934 French film adaptation of Victor Hugo's 1862 novel of the same name. Scripted and directed by Raymond Bernard, it stars Harry Baur as Jean Valjean, Charles Vanel as Javert, and Josseline Gaël as Cosette. Initially released as three films that premiered over three consecutive weeks, Une tempête sous un crâne, Les Thénardier, and Liberté, liberté chérie, the full, unedited film clocks in at 281 minutes.",,
tt0025681,The Private Life of Don Juan,1934,English,Adventure|Comedy|Romance,Alexander Korda,Henry Bataille|Frederick Lonsdale|Lajos Biró,United Kingdom,752,6.3,,,87,15408925,1934 film by Alexander Korda,"The Private Life of Don Juan is a 1934 British comedy-drama film directed by Alexander Korda and starring Douglas Fairbanks, Merle Oberon and Benita Hume. At the age of 51, it was the final role of Fairbanks, who died five years later. The film is about the life of the aging Don Juan, based on the 1920 play L'homme à la Rose by Henry Bataille. It was made by Korda's London Film Productions at British & Dominion Studios in Elstree/Borehamwood and distributed by United Artists.",,
tt0025929,A Story of Floating Weeds,1934,None|Japanese,Drama,Yasujirô Ozu,Tadao Ikeda|Yasujirô Ozu,Japan,3568,7.6,100,,86,3653800,1934 Japanese film,"A Story of Floating Weeds  is a 1934 silent film directed by Yasujirō Ozu; the film was later remade as the sound film Floating Weeds, in color in 1959. A Story of Floating Weeds won the Kinema Junpo Award for Best Film of the Year in 1934.",,
tt0025898,Toni,1935,French|Italian|Spanish,Crime|Drama|Romance,Jean Renoir,Jean Renoir|Jacques Levert|Carl Einstein,France,2213,7.2,100,,81,6613873,1935 French film,"Toni is a 1935 French drama film directed by Jean Renoir and starring Charles Blavette, Celia Montalván and Édouard Delmont. The credits mention no writers other than the story writer Jacques Levert, but the script was later confirmed to be authored by Renoir and Carl Einstein. It is an early example of the casting of non-professional actors and on-location shooting - both of which would influence the Left Bank of the French New Wave movement. Examining the romantic interactions between a group of immigrants working around a quarry and a farm in Provence, it is also generally considered a major precursor to the Italian neorealist movement, for its concerns on the working class, use of non-professional actors and on-location shooting.",,
